sensor_id,timestamp,location_id,pH,turbidity,TDS,DO,flow_rate,pressure,alert_flag,contamination_target,leak_target,hour,day,month,day_of_week,is_weekend,is_ph_normal,high_turbidity,high_tds,low_do,flow_pressure_ratio,water_quality_score,pressure_category_Medium,pressure_category_High,flow_category_Medium,flow_category_High
SNS-LOCA01-001,2025-05-01 05:15:00+00:00,ZONE-A,7.42,0.95,215.65,8.7,13.18,359.51,normal,0,0,5,1,5,3,0,1,0,0,0,0.03655931874289201,8.232199999999999,False,False,False,False
SNS-LOCA02-002,2025-05-01 05:15:00+00:00,ZONE-A,6.92,1.46,217.41,8.33,11.74,334.66,normal,0,0,5,1,5,3,0,1,0,0,0,0.03497586843830066,7.85868,False,False,False,False
SNS-LOCB01-001,2025-05-01 05:15:00+00:00,ZONE-B,7.12,1.51,206.6,7.91,14.22,346.79,normal,0,0,5,1,5,3,0,1,0,0,0,0.040886741999482445,7.8228,False,False,False,False
SNS-LOCB02-002,2025-05-01 05:15:00+00:00,ZONE-B,7.07,1.6,228.72,8.57,14.88,347.46,normal,0,0,5,1,5,3,0,1,0,0,0,0.042702175285542106,7.90606,False,False,False,False
SNS-LOCC01-001,2025-05-01 05:15:00+00:00,ZONE-C,7.21,1.38,219.22,7.38,16.17,342.68,normal,0,0,5,1,5,3,0,1,0,0,0,0.047049581005586594,7.724559999999999,False,False,False,False
SNS-LOCC02-002,2025-05-01 05:15:00+00:00,ZONE-C,7.06,0.86,237.42,7.94,17.15,352.18,normal,0,0,5,1,5,3,0,1,0,0,0,0.048558808539554896,7.913160000000001,False,False,False,False
SNS-LOCA01-001,2025-05-01 05:30:00+00:00,ZONE-A,6.94,1.07,231.37,7.69,14.54,348.56,normal,0,0,5,1,5,3,0,1,0,0,0,0.041595148186291335,7.77426,False,False,False,False
SNS-LOCA02-002,2025-05-01 05:30:00+00:00,ZONE-A,7.17,1.1,215.11,7.81,12.63,354.02,normal,0,0,5,1,5,3,0,1,0,0,0,0.03557546053743452,7.898279999999999,False,False,False,False
SNS-LOCB01-001,2025-05-01 05:30:00+00:00,ZONE-B,7.08,2.02,202.75,7.37,17.44,337.32,normal,0,0,5,1,5,3,0,1,0,0,0,0.05154882951052259,7.556,False,False,False,False
SNS-LOCB02-002,2025-05-01 05:30:00+00:00,ZONE-B,7.1,1.74,215.06,7.34,16.17,348.45,normal,0,0,5,1,5,3,0,1,0,0,0,0.04627271426527401,7.599880000000001,False,False,False,False
SNS-LOCC01-001,2025-05-01 05:30:00+00:00,ZONE-C,7.39,1.74,265.54,7.34,15.9,341.47,normal,0,0,5,1,5,3,0,1,0,0,0,0.04642742429993868,7.585920000000001,False,False,False,False
SNS-LOCC02-002,2025-05-01 05:30:00+00:00,ZONE-C,7.37,1.83,231.31,7.69,14.98,333.76,normal,0,0,5,1,5,3,0,1,0,0,0,0.0447484765204923,7.71338,False,False,False,False
SNS-LOCA01-001,2025-05-01 05:45:00+00:00,ZONE-A,7.46,1.7,216.09,8.37,17.12,357.8,normal,0,0,5,1,5,3,0,1,0,0,0,0.04771460423634337,7.973320000000001,False,False,False,False
SNS-LOCA02-002,2025-05-01 05:45:00+00:00,ZONE-A,6.96,1.21,222.93,8.14,17.38,341.93,normal,0,0,5,1,5,3,0,1,0,0,0,0.05068089697605925,7.87464,False,False,False,False
SNS-LOCB01-001,2025-05-01 05:45:00+00:00,ZONE-B,7.22,2.38,230.38,8.35,16.12,356.14,normal,0,0,5,1,5,3,0,1,0,0,0,0.045136361090888734,7.69774,False,False,False,False
SNS-LOCB02-002,2025-05-01 05:45:00+00:00,ZONE-B,7.47,1.54,238.36,7.65,16.91,357.23,normal,0,0,5,1,5,3,0,1,0,0,0,0.04720431008011612,7.791779999999999,False,False,False,False
SNS-LOCC01-001,2025-05-01 05:45:00+00:00,ZONE-C,7.09,1.94,209.87,7.68,16.15,365.46,normal,0,0,5,1,5,3,0,1,0,0,0,0.04407029416580254,7.642259999999999,False,False,False,False
SNS-LOCC02-002,2025-05-01 05:45:00+00:00,ZONE-C,7.25,1.87,209.02,8.03,14.63,345.43,normal,0,0,5,1,5,3,0,1,0,0,0,0.04223075368761366,7.79696,False,False,False,False
SNS-LOCA01-001,2025-05-01 06:00:00+00:00,ZONE-A,7.33,1.48,241.77,7.92,16.09,360.21,normal,0,0,6,1,5,3,0,1,0,0,0,0.04454472467539659,7.82546,False,False,False,False
SNS-LOCA02-002,2025-05-01 06:00:00+00:00,ZONE-A,7.1,0.89,239.52,8.17,13.52,350.36,normal,0,0,6,1,5,3,0,1,0,0,0,0.03847905282331512,7.97096,False,False,False,False
SNS-LOCB01-001,2025-05-01 06:00:00+00:00,ZONE-B,7.14,2.2,209.07,7.77,15.16,341.57,normal,0,0,6,1,5,3,0,1,0,0,0,0.04425372916484222,7.616359999999999,False,False,False,False
SNS-LOCB02-002,2025-05-01 06:00:00+00:00,ZONE-B,7.09,0.93,204.53,7.36,14.39,337.52,normal,0,0,6,1,5,3,0,1,0,0,0,0.04250856670211509,7.8254399999999995,False,False,False,False
SNS-LOCC01-001,2025-05-01 06:00:00+00:00,ZONE-C,7.12,1.23,201.6,8.19,16.29,346.54,normal,0,0,6,1,5,3,0,1,0,0,0,0.04687230246878057,7.972799999999999,False,False,False,False
SNS-LOCC02-002,2025-05-01 06:00:00+00:00,ZONE-C,7.13,2.14,223.6,8.19,12.97,344.77,normal,0,0,6,1,5,3,0,1,0,0,0,0.03751048384764439,7.704299999999998,False,False,False,False
SNS-LOCA01-001,2025-05-01 06:15:00+00:00,ZONE-A,6.87,1.33,225.6,7.73,17.23,341.82,normal,0,0,6,1,5,3,0,1,0,0,0,0.05025961145790794,7.7098,False,False,False,False
SNS-LOCA02-002,2025-05-01 06:15:00+00:00,ZONE-A,7.29,0.88,216.07,8.17,17.26,348.98,normal,0,0,6,1,5,3,0,1,0,0,0,0.04931710383450483,8.07736,False,False,False,False
SNS-LOCB01-001,2025-05-01 06:15:00+00:00,ZONE-B,7.49,1.33,213.24,6.9,18.89,347.05,normal,0,0,6,1,5,3,0,1,0,0,0,0.0542738112340181,7.71302,False,False,False,False
SNS-LOCB02-002,2025-05-01 06:15:00+00:00,ZONE-B,7.02,2.03,238.53,8.04,14.65,353.35,normal,0,0,6,1,5,3,0,1,0,0,0,0.041343304642302806,7.63144,False,False,False,False
SNS-LOCC01-001,2025-05-01 06:15:00+00:00,ZONE-C,7.11,1.03,235.65,7.15,17.3,353.67,normal,0,0,6,1,5,3,0,1,0,0,0,0.0487777370513435,7.691700000000001,False,False,False,False
SNS-LOCC02-002,2025-05-01 06:15:00+00:00,ZONE-C,7.51,1.63,189.12,7.67,16.63,352.84,normal,0,0,6,1,5,3,0,1,0,0,0,0.046998643454668775,7.88476,False,False,False,False
SNS-LOCA01-001,2025-05-01 06:30:00+00:00,ZONE-A,7.35,0.72,215.05,8.39,18.79,364.89,normal,0,0,6,1,5,3,0,1,0,0,0,0.05135423214627347,8.1924,False,False,False,False
SNS-LOCA02-002,2025-05-01 06:30:00+00:00,ZONE-A,7.14,1.94,245.68,8.48,17.69,356.62,normal,0,0,6,1,5,3,0,1,0,0,0,0.049465913539511214,7.78564,False,False,False,False
SNS-LOCB01-001,2025-05-01 06:30:00+00:00,ZONE-B,7.08,0.92,234.74,7.86,16.68,345.37,normal,0,0,6,1,5,3,0,1,0,0,0,0.04815659554811329,7.88952,False,False,False,False
SNS-LOCB02-002,2025-05-01 06:30:00+00:00,ZONE-B,7.14,1.59,204.67,8.03,17.05,349.38,normal,0,0,6,1,5,3,0,1,0,0,0,0.04866145327929677,7.84266,False,False,False,False
SNS-LOCC01-001,2025-05-01 06:30:00+00:00,ZONE-C,7.09,1.81,248.09,7.76,18.37,357.11,normal,0,0,6,1,5,3,0,1,0,0,0,0.051297087487084975,7.618320000000001,False,False,False,False
SNS-LOCC02-002,2025-05-01 06:30:00+00:00,ZONE-C,6.8,1.2,210.46,8.31,16.97,353.8,normal,0,0,6,1,5,3,0,1,0,0,0,0.04782976324689966,7.89658,False,False,False,False
SNS-LOCA01-001,2025-05-01 06:45:00+00:00,ZONE-A,7.3,1.14,208.8,7.51,16.65,349.05,normal,0,0,6,1,5,3,0,1,0,0,0,0.047564633623768025,7.864899999999999,False,False,False,False
SNS-LOCA02-002,2025-05-01 06:45:00+00:00,ZONE-A,7.23,1.21,233.6,8.37,18.96,355.69,normal,0,0,6,1,5,3,0,1,0,0,0,0.05315540104852954,7.9918,False,False,False,False
SNS-LOCB01-001,2025-05-01 06:45:00+00:00,ZONE-B,7.23,1.77,229.15,7.74,18.62,363.75,normal,0,0,6,1,5,3,0,1,0,0,0,0.051048663468128856,7.703200000000001,False,False,False,False
SNS-LOCB02-002,2025-05-01 06:45:00+00:00,ZONE-B,7.5,1.51,224.86,8.17,16.87,354.95,normal,0,0,6,1,5,3,0,1,0,0,0,0.04739429695181908,7.96528,False,False,False,False
SNS-LOCC01-001,2025-05-01 06:45:00+00:00,ZONE-C,7.18,1.42,246.38,8.07,16.97,357.06,normal,0,0,6,1,5,3,0,1,0,0,0,0.04739429145953192,7.82374,False,False,False,False
SNS-LOCC02-002,2025-05-01 06:45:00+00:00,ZONE-C,7.22,1.62,219.05,7.51,16.83,340.9,normal,0,0,6,1,5,3,0,1,0,0,0,0.04922491956712489,7.7004,False,False,False,False
SNS-LOCA01-001,2025-05-01 07:00:00+00:00,ZONE-A,7.23,1.03,233.75,8.3,17.39,349.2,normal,0,0,7,1,5,3,0,1,0,0,0,0.04965733866362079,8.019,False,False,False,False
SNS-LOCA02-002,2025-05-01 07:00:00+00:00,ZONE-A,7.26,0.71,203.55,7.94,17.48,349.36,normal,0,0,7,1,5,3,0,1,0,0,0,0.049891540130151846,8.0784,False,False,False,False
SNS-LOCB01-001,2025-05-01 07:00:00+00:00,ZONE-B,7.05,1.55,213.19,7.57,17.46,348.32,normal,0,0,7,1,5,3,0,1,0,0,0,0.04998282377189969,7.693619999999999,False,False,False,False
SNS-LOCB02-002,2025-05-01 07:00:00+00:00,ZONE-B,7.38,1.77,231.02,8.13,15.86,342.51,normal,0,0,7,1,5,3,0,1,0,0,0,0.04617041716398358,7.84196,False,False,False,False
SNS-LOCC01-001,2025-05-01 07:00:00+00:00,ZONE-C,6.98,2.65,203.81,7.92,16.52,347.75,normal,0,0,7,1,5,3,0,1,0,0,0,0.04736917562724014,7.5038800000000005,False,False,False,False
SNS-LOCC02-002,2025-05-01 07:00:00+00:00,ZONE-C,7.11,0.75,205.03,7.44,16.83,344.53,normal,0,0,7,1,5,3,0,1,0,0,0,0.04870778224756171,7.895440000000001,False,False,False,False
SNS-LOCA01-001,2025-05-01 07:15:00+00:00,ZONE-A,7.1,1.59,211.26,8.37,16.58,351.8,normal,0,0,7,1,5,3,0,1,0,0,0,0.0469954648526077,7.902480000000001,False,False,False,False
SNS-LOCA02-002,2025-05-01 07:15:00+00:00,ZONE-A,7.0,1.76,213.92,8.16,17.56,348.61,normal,0,0,7,1,5,3,0,1,0,0,0,0.050227396241526265,7.77216,False,False,False,False
SNS-LOCB01-001,2025-05-01 07:15:00+00:00,ZONE-B,7.23,1.35,240.19,8.37,17.77,340.56,normal,0,0,7,1,5,3,0,1,0,0,0,0.05202599836046375,7.943619999999999,False,False,False,False
SNS-LOCB02-002,2025-05-01 07:15:00+00:00,ZONE-B,7.04,1.23,216.32,8.18,15.88,359.42,normal,0,0,7,1,5,3,0,1,0,0,0,0.04405970811830642,7.91686,False,False,False,False
SNS-LOCC01-001,2025-05-01 07:15:00+00:00,ZONE-C,7.2,0.69,212.87,6.97,16.08,345.61,normal,0,0,7,1,5,3,0,1,0,0,0,0.04639219872479155,7.80426,False,False,False,False
SNS-LOCC02-002,2025-05-01 07:15:00+00:00,ZONE-C,7.11,1.37,214.09,7.76,19.17,359.72,normal,0,0,7,1,5,3,0,1,0,0,0,0.0531437125748503,7.80232,False,False,False,False
SNS-LOCA01-001,2025-05-01 07:30:00+00:00,ZONE-A,7.03,2.0,195.68,7.67,19.29,332.08,normal,0,0,7,1,5,3,0,1,0,0,0,0.05791401465113486,7.63514,False,False,False,False
SNS-LOCA02-002,2025-05-01 07:30:00+00:00,ZONE-A,7.29,1.0,217.84,7.93,19.52,343.52,normal,0,0,7,1,5,3,0,1,0,0,0,0.056658539417160106,7.98382,False,False,False,False
SNS-LOCB01-001,2025-05-01 07:30:00+00:00,ZONE-B,7.19,1.75,216.22,7.67,17.11,350.75,normal,0,0,7,1,5,3,0,1,0,0,0,0.04864250177683013,7.704560000000001,False,False,False,False
SNS-LOCB02-002,2025-05-01 07:30:00+00:00,ZONE-B,7.33,1.12,213.26,8.13,16.96,348.52,normal,0,0,7,1,5,3,0,1,0,0,0,0.04852368963149463,8.02498,False,False,False,False
SNS-LOCC01-001,2025-05-01 07:30:00+00:00,ZONE-C,7.2,1.22,208.0,8.18,15.68,359.32,normal,0,0,7,1,5,3,0,1,0,0,0,0.043516873889875664,7.984,False,False,False,False
SNS-LOCC02-002,2025-05-01 07:30:00+00:00,ZONE-C,7.23,0.99,224.25,8.07,18.24,359.27,normal,0,0,7,1,5,3,0,1,0,0,0,0.050628695145307684,7.9905,False,False,False,False
SNS-LOCA01-001,2025-05-01 07:45:00+00:00,ZONE-A,7.15,1.22,210.91,7.61,16.21,352.28,normal,0,0,7,1,5,3,0,1,0,0,0,0.04588428442028986,7.820679999999999,False,False,False,False
SNS-LOCA02-002,2025-05-01 07:45:00+00:00,ZONE-A,7.2,1.3,208.93,8.14,16.54,341.68,normal,0,0,7,1,5,3,0,1,0,0,0,0.04826660441227967,7.95214,False,False,False,False
SNS-LOCB01-001,2025-05-01 07:45:00+00:00,ZONE-B,7.18,1.39,203.95,8.33,18.4,350.33,normal,0,0,7,1,5,3,0,1,0,0,0,0.05237241340050664,7.9811,False,False,False,False
SNS-LOCB02-002,2025-05-01 07:45:00+00:00,ZONE-B,7.22,1.71,219.54,8.36,19.52,350.64,normal,0,0,7,1,5,3,0,1,0,0,0,0.055511318393811855,7.88942,False,False,False,False
SNS-LOCC01-001,2025-05-01 07:45:00+00:00,ZONE-C,7.27,1.85,214.93,7.55,18.48,337.45,normal,0,0,7,1,5,3,0,1,0,0,0,0.05460186142709411,7.67614,False,False,False,False
SNS-LOCC02-002,2025-05-01 07:45:00+00:00,ZONE-C,7.47,1.85,222.82,8.02,19.65,342.43,normal,0,0,7,1,5,3,0,1,0,0,0,0.05721690009608944,7.837859999999999,False,False,False,False
SNS-LOCA01-001,2025-05-01 08:00:00+00:00,ZONE-A,7.03,1.26,216.07,7.6,17.46,351.09,normal,0,0,8,1,5,3,0,1,0,0,0,0.0495895935698259,7.76186,False,False,False,False
SNS-LOCA02-002,2025-05-01 08:00:00+00:00,ZONE-A,7.08,2.14,199.12,7.49,17.77,348.34,normal,0,0,8,1,5,3,0,1,0,0,0,0.050867349859735504,7.563260000000001,False,False,False,False
SNS-LOCB01-001,2025-05-01 08:00:00+00:00,ZONE-B,7.26,1.25,204.5,7.74,16.31,354.2,normal,0,0,8,1,5,3,0,1,0,0,0,0.04591779279279279,7.891500000000001,False,False,False,False
SNS-LOCB02-002,2025-05-01 08:00:00+00:00,ZONE-B,7.13,1.8,228.82,8.42,18.49,356.27,normal,0,0,8,1,5,3,0,1,0,0,0,0.05175357572704117,7.836360000000001,False,False,False,False
SNS-LOCC01-001,2025-05-01 08:00:00+00:00,ZONE-C,7.32,1.29,216.07,7.27,17.65,344.61,normal,0,0,8,1,5,3,0,1,0,0,0,0.05106912415728711,7.75886,False,False,False,False
SNS-LOCC02-002,2025-05-01 08:00:00+00:00,ZONE-C,7.26,1.71,199.72,7.59,16.77,345.86,normal,0,0,8,1,5,3,0,1,0,0,0,0.048348036671856075,7.74856,False,False,False,False
SNS-LOCA01-001,2025-05-01 08:15:00+00:00,ZONE-A,7.23,1.04,220.71,7.32,14.26,355.73,normal,0,0,8,1,5,3,0,1,0,0,0,0.03997421018697614,7.797580000000001,False,False,False,False
SNS-LOCA02-002,2025-05-01 08:15:00+00:00,ZONE-A,7.0,1.28,198.74,7.44,16.68,346.72,normal,0,0,8,1,5,3,0,1,0,0,0,0.047969630737374896,7.742520000000001,False,False,False,False
SNS-LOCB01-001,2025-05-01 08:15:00+00:00,ZONE-B,7.35,1.68,216.08,8.3,18.77,353.29,normal,0,0,8,1,5,3,0,1,0,0,0,0.05297919783228428,7.927840000000001,False,False,False,False
SNS-LOCB02-002,2025-05-01 08:15:00+00:00,ZONE-B,7.14,1.91,246.53,8.26,19.68,357.41,normal,0,0,8,1,5,3,0,1,0,0,0,0.05490918222147819,7.73644,False,False,False,False
SNS-LOCC01-001,2025-05-01 08:15:00+00:00,ZONE-C,7.33,1.06,203.3,7.98,14.93,345.26,normal,0,0,8,1,5,3,0,1,0,0,0,0.04311788829203489,8.0224,False,False,False,False
SNS-LOCC02-002,2025-05-01 08:15:00+00:00,ZONE-C,7.33,1.23,228.0,7.46,16.55,358.19,normal,0,0,8,1,5,3,0,1,0,0,0,0.046075892981430444,7.8004999999999995,False,False,False,False
SNS-LOCA01-001,2025-05-01 08:30:00+00:00,ZONE-A,7.23,1.62,245.57,8.52,15.98,360.54,normal,0,0,8,1,5,3,0,1,0,0,0,0.04419981191569398,7.9028599999999996,False,False,False,False
SNS-LOCA02-002,2025-05-01 08:30:00+00:00,ZONE-A,7.11,1.49,220.23,8.43,15.64,353.61,normal,0,0,8,1,5,3,0,1,0,0,0,0.044104791179041765,7.9275400000000005,False,False,False,False
SNS-LOCB01-001,2025-05-01 08:30:00+00:00,ZONE-B,7.28,1.82,216.84,8.4,16.21,359.18,normal,0,0,8,1,5,3,0,1,0,0,0,0.045005275140207676,7.89532,False,False,False,False
SNS-LOCB02-002,2025-05-01 08:30:00+00:00,ZONE-B,7.25,0.94,226.12,8.07,16.7,344.11,normal,0,0,8,1,5,3,0,1,0,0,0,0.04839036828837182,8.00526,False,False,False,False
SNS-LOCC01-001,2025-05-01 08:30:00+00:00,ZONE-C,7.16,0.92,245.36,7.55,16.28,359.16,normal,0,0,8,1,5,3,0,1,0,0,0,0.0452021323856064,7.814780000000001,False,False,False,False
SNS-LOCC02-002,2025-05-01 08:30:00+00:00,ZONE-C,7.29,1.79,242.75,7.88,15.75,356.75,normal,0,0,8,1,5,3,0,1,0,0,0,0.0440251572327044,7.723999999999999,False,False,False,False
SNS-LOCA01-001,2025-05-01 08:45:00+00:00,ZONE-A,7.32,1.37,201.02,8.5,17.9,339.01,normal,0,0,8,1,5,3,0,1,0,0,0,0.05264551042616394,8.07646,False,False,False,False
SNS-LOCA02-002,2025-05-01 08:45:00+00:00,ZONE-A,7.32,0.92,212.76,7.55,16.24,343.33,normal,0,0,8,1,5,3,0,1,0,0,0,0.04716405773531205,7.927980000000001,False,False,False,False
SNS-LOCB01-001,2025-05-01 08:45:00+00:00,ZONE-B,7.11,1.79,224.42,8.25,18.61,347.02,normal,0,0,8,1,5,3,0,1,0,0,0,0.05347393827940923,7.7991600000000005,False,False,False,False
SNS-LOCB02-002,2025-05-01 08:45:00+00:00,ZONE-B,7.21,1.72,245.6,8.36,19.0,358.15,normal,0,0,8,1,5,3,0,1,0,0,0,0.052902686899624116,7.831799999999999,False,False,False,False
SNS-LOCC01-001,2025-05-01 08:45:00+00:00,ZONE-C,7.36,0.79,233.21,8.09,17.19,345.78,normal,0,0,8,1,5,3,0,1,0,0,0,0.049570332775823296,8.06658,False,False,False,False
SNS-LOCC02-002,2025-05-01 08:45:00+00:00,ZONE-C,7.14,1.67,232.6,7.4,17.41,345.51,normal,0,0,8,1,5,3,0,1,0,0,0,0.05024386020605466,7.609299999999999,False,False,False,False
SNS-LOCA01-001,2025-05-01 09:00:00+00:00,ZONE-A,7.06,1.66,215.07,7.74,15.96,352.25,normal,0,0,9,1,5,3,0,1,0,0,0,0.04518046709129512,7.70786,False,False,False,False
SNS-LOCA02-002,2025-05-01 09:00:00+00:00,ZONE-A,7.2,1.06,207.39,7.93,17.56,341.6,normal,0,0,9,1,5,3,0,1,0,0,0,0.05125510799766491,7.962719999999999,False,False,False,False
SNS-LOCB01-001,2025-05-01 09:00:00+00:00,ZONE-B,7.27,1.17,260.92,7.62,15.93,351.55,normal,0,0,9,1,5,3,0,1,0,0,0,0.04518508013047794,7.77166,False,False,False,False
SNS-LOCB02-002,2025-05-01 09:00:00+00:00,ZONE-B,7.06,1.83,247.02,7.84,17.24,345.86,normal,0,0,9,1,5,3,0,1,0,0,0,0.049703050221991577,7.62646,False,False,False,False
SNS-LOCC01-001,2025-05-01 09:00:00+00:00,ZONE-C,7.2,2.07,233.41,7.64,19.11,359.3,normal,0,0,9,1,5,3,0,1,0,0,0,0.0530391340549542,7.58568,False,False,False,False
SNS-LOCC02-002,2025-05-01 09:00:00+00:00,ZONE-C,7.27,1.24,220.99,7.68,17.64,347.47,normal,0,0,9,1,5,3,0,1,0,0,0,0.05062128734180847,7.849019999999999,False,False,False,False
SNS-LOCA01-001,2025-05-01 09:15:00+00:00,ZONE-A,6.86,1.87,222.87,8.43,16.69,351.51,normal,0,0,9,1,5,3,0,1,0,0,0,0.04734617457660776,7.75226,False,False,False,False
SNS-LOCA02-002,2025-05-01 09:15:00+00:00,ZONE-A,7.37,1.66,224.32,9.29,16.65,351.35,normal,0,0,9,1,5,3,0,1,0,0,0,0.047254150702426556,8.16986,False,False,False,False
SNS-LOCB01-001,2025-05-01 09:15:00+00:00,ZONE-B,7.46,1.18,204.39,7.43,17.6,355.01,normal,0,0,9,1,5,3,0,1,0,0,0,0.049436813572652456,7.891719999999999,False,False,False,False
SNS-LOCB02-002,2025-05-01 09:15:00+00:00,ZONE-B,7.31,0.96,235.09,8.48,16.74,350.26,normal,0,0,9,1,5,3,0,1,0,0,0,0.047657006206229,8.10282,False,False,False,False
SNS-LOCC01-001,2025-05-01 09:15:00+00:00,ZONE-C,7.3,1.65,229.63,7.57,16.64,340.3,normal,0,0,9,1,5,3,0,1,0,0,0,0.04875476120714914,7.71074,False,False,False,False
SNS-LOCC02-002,2025-05-01 09:15:00+00:00,ZONE-C,7.29,1.71,218.52,8.12,14.77,356.86,normal,0,0,9,1,5,3,0,1,0,0,0,0.0412731235678757,7.852459999999999,False,False,False,False
SNS-LOCA01-001,2025-05-01 09:30:00+00:00,ZONE-A,7.13,1.55,236.73,7.7,18.32,350.99,normal,0,0,9,1,5,3,0,1,0,0,0,0.05204693315150999,7.70304,False,False,False,False
SNS-LOCA02-002,2025-05-01 09:30:00+00:00,ZONE-A,7.2,1.72,201.29,8.24,16.8,358.29,normal,0,0,9,1,5,3,0,1,0,0,0,0.04675888557989368,7.8874200000000005,False,False,False,False
SNS-LOCB01-001,2025-05-01 09:30:00+00:00,ZONE-B,7.17,1.35,225.54,7.98,15.15,348.45,normal,0,0,9,1,5,3,0,1,0,0,0,0.04335384175132351,7.857419999999999,False,False,False,False
SNS-LOCB02-002,2025-05-01 09:30:00+00:00,ZONE-B,7.39,1.46,206.94,8.29,14.24,333.04,normal,0,0,9,1,5,3,0,1,0,0,0,0.042629625194587475,8.01062,False,False,False,False
SNS-LOCC01-001,2025-05-01 09:30:00+00:00,ZONE-C,7.2,1.57,223.31,7.64,16.52,338.81,normal,0,0,9,1,5,3,0,1,0,0,0,0.048615402725052236,7.730880000000001,False,False,False,False
SNS-LOCC02-002,2025-05-01 09:30:00+00:00,ZONE-C,7.23,0.85,217.76,8.1,14.37,345.82,normal,0,0,9,1,5,3,0,1,0,0,0,0.04143359667839225,8.04598,False,False,False,False
SNS-LOCA01-001,2025-05-01 09:45:00+00:00,ZONE-A,7.32,2.12,197.44,8.14,14.91,339.24,normal,0,0,9,1,5,3,0,1,0,0,0,0.043822007994356926,7.80612,False,False,False,False
SNS-LOCA02-002,2025-05-01 09:45:00+00:00,ZONE-A,7.44,1.77,207.94,8.09,17.4,351.45,normal,0,0,9,1,5,3,0,1,0,0,0,0.04936870478081997,7.896120000000001,False,False,False,False
SNS-LOCB01-001,2025-05-01 09:45:00+00:00,ZONE-B,7.54,1.74,175.11,7.88,15.57,348.37,normal,0,0,9,1,5,3,0,1,0,0,0,0.04456593296505138,7.9467799999999995,False,False,False,False
SNS-LOCB02-002,2025-05-01 09:45:00+00:00,ZONE-B,7.2,1.24,203.73,8.55,17.34,344.63,normal,0,0,9,1,5,3,0,1,0,0,0,0.05016925614095999,8.08004,False,False,False,False
SNS-LOCC01-001,2025-05-01 09:45:00+00:00,ZONE-C,7.3,1.77,239.01,7.58,17.58,345.14,normal,0,0,9,1,5,3,0,1,0,0,0,0.050788698214595245,7.664480000000001,False,False,False,False
SNS-LOCC02-002,2025-05-01 09:45:00+00:00,ZONE-C,7.37,1.42,185.92,8.01,14.18,348.26,normal,0,0,9,1,5,3,0,1,0,0,0,0.040600125980644795,7.9866600000000005,False,False,False,False
SNS-LOCA01-001,2025-05-01 10:00:00+00:00,ZONE-A,7.19,1.34,197.7,7.55,15.25,348.02,normal,0,0,10,1,5,3,0,1,0,0,0,0.043693771130594236,7.814100000000001,False,False,False,False
SNS-LOCA02-002,2025-05-01 10:00:00+00:00,ZONE-A,7.39,1.78,212.92,8.51,14.56,355.48,normal,0,0,10,1,5,3,0,1,0,0,0,0.040843806104129264,7.973660000000001,False,False,False,False
SNS-LOCB01-001,2025-05-01 10:00:00+00:00,ZONE-B,7.17,1.59,229.58,7.73,17.4,349.93,normal,0,0,10,1,5,3,0,1,0,0,0,0.04958253782805687,7.72684,False,False,False,False
SNS-LOCB02-002,2025-05-01 10:00:00+00:00,ZONE-B,7.56,1.38,239.04,8.26,14.82,360.88,normal,0,0,10,1,5,3,0,1,0,0,0,0.04095280203382337,8.00992,False,False,False,False
SNS-LOCC01-001,2025-05-01 10:00:00+00:00,ZONE-C,7.04,0.61,232.8,8.43,16.42,347.91,normal,0,0,10,1,5,3,0,1,0,0,0,0.047060846636668485,8.1014,False,False,False,False
SNS-LOCC02-002,2025-05-01 10:00:00+00:00,ZONE-C,7.44,1.78,210.16,8.29,14.73,345.53,normal,0,0,10,1,5,3,0,1,0,0,0,0.04250714223876721,7.93918,False,False,False,False
SNS-LOCA01-001,2025-05-01 10:15:00+00:00,ZONE-A,7.04,0.62,202.34,8.49,14.73,345.6,normal,0,0,10,1,5,3,0,1,0,0,0,0.04249855741488748,8.17482,False,False,False,False
SNS-LOCA02-002,2025-05-01 10:15:00+00:00,ZONE-A,7.03,1.85,220.02,8.2,16.01,340.63,normal,0,0,10,1,5,3,0,1,0,0,0,0.046863565846090804,7.75646,False,False,False,False
SNS-LOCB01-001,2025-05-01 10:15:00+00:00,ZONE-B,7.05,1.83,219.14,8.31,12.06,358.88,normal,0,0,10,1,5,3,0,1,0,0,0,0.033511170390130046,7.7967200000000005,False,False,False,False
SNS-LOCB02-002,2025-05-01 10:15:00+00:00,ZONE-B,7.13,2.37,212.34,8.01,17.0,342.99,normal,0,0,10,1,5,3,0,1,0,0,0,0.04942004128026977,7.624319999999999,False,False,False,False
SNS-LOCC01-001,2025-05-01 10:15:00+00:00,ZONE-C,7.33,1.24,239.34,8.32,16.79,344.21,normal,0,0,10,1,5,3,0,1,0,0,0,0.04863706149879783,7.99032,False,False,False,False
SNS-LOCC02-002,2025-05-01 10:15:00+00:00,ZONE-C,7.17,1.62,189.5,7.78,17.36,339.85,normal,0,0,10,1,5,3,0,1,0,0,0,0.050931494792430684,7.812,False,False,False,False
SNS-LOCA01-001,2025-05-01 10:30:00+00:00,ZONE-A,7.39,1.25,224.85,7.54,16.55,353.7,normal,0,0,10,1,5,3,0,1,0,0,0,0.04665914857626163,7.839799999999999,False,False,False,False
